Date,AAPL,MSFT,JPM
2016-10-13,26.880937576293945,53.7265510559082,51.042728424072266
2016-10-14,27.030298233032227,53.55208206176758,51.49110412597656
2016-10-17,27.011924743652344,53.27447509765625,51.31173324584961
2016-10-18,26.9935359954834,53.69483184814453,51.70631790161133
2016-10-19,26.913108825683594,54.21036148071289,51.5897331237793
2016-10-20,26.899322509765625,54.13898468017578,51.33864974975586
2016-10-21,26.793621063232422,54.321407318115234,53.49980926513672
2016-10-24,27.034902572631836,54.62278747558594,54.701446533203125
2016-10-25,27.172773361206055,54.56726837158203,54.69247055053711
2016-10-26,26.5615291595459,54.82900619506836,54.3696403503418
2016-10-27,26.306467056274414,54.90831756591797,53.89436340332031
2016-10-28,26.131816864013672,54.813133239746094,53.688114166259766
2016-10-31,26.090463638305664,54.93211364746094,53.73295974731445
2016-11-01,25.619388580322266,54.70210647583008,53.62534713745117
2016-11-02,25.642364501953125,54.47209930419922,53.293556213378906
2016-11-03,25.367507934570312,54.23417282104492,53.09626770019531
2016-11-04,25.13884925842285,53.742427825927734,52.647891998291016
2016-11-07,25.5014705657959,55.42384338378906,54.18132019042969
2016-11-08,25.6516056060791,55.54281997680664,54.22616958618164
2016-11-09,25.610029220581055,58.09669876098633,53.95713424682617
2016-11-10,24.896326065063477,60.793338775634766,52.638919830322266
2016-11-11,25.044147491455078,60.825069427490234,52.9258918762207
2016-11-14,24.415912628173828,63.06169509887695,52.118804931640625
2016-11-15,24.739269256591797,62.94271469116211,53.14801025390625
2016-11-16,25.404470443725586,61.38819885253906,53.85219955444336
2016-11-17,25.395227432250977,61.879920959472656,54.745975494384766
2016-11-18,25.420635223388672,61.63405990600586,54.484161376953125
2016-11-21,25.806352615356445,61.90372085571289,54.944580078125
2016-11-22,25.822525024414062,62.28440475463867,55.1793212890625
2016-11-23,25.690874099731445,62.5461540222168,54.52930450439453
2016-11-25,25.820213317871094,62.52238464355469,54.646644592285156
2016-11-28,25.769397735595703,62.11785888671875,54.7188835144043
2016-11-29,25.743993759155273,62.59375,55.152225494384766
2016-11-30,25.526884078979492,63.58515167236328,54.40290069580078
2016-12-01,25.288982391357422,64.87003326416016,53.44593811035156
2016-12-02,25.38368034362793,64.71932983398438,53.4910774230957
2016-12-05,25.20121192932129,66.03593444824219,54.36680221557617
2016-12-06,25.395227432250977,66.37699127197266,54.1230354309082
2016-12-07,25.644670486450195,66.67835235595703,55.4050178527832
2016-12-08,25.89642906188965,67.51116180419922,55.07999801635742
2016-12-09,26.319110870361328,67.8045883178711,55.94670104980469
2016-12-12,26.168975830078125,67.20181274414062,56.12725830078125
2016-12-13,26.605514526367188,67.2256088256836,56.8585319519043
2016-12-14,26.605514526367188,67.20181274414062,56.58768081665039
2016-12-15,26.75102424621582,68.20909881591797,56.49742126464844
2016-12-16,26.78567123413086,67.3683853149414,56.24462890625
2016-12-19,26.940420150756836,67.75701904296875,57.43632888793945
2016-12-20,27.012025833129883,68.62944030761719,57.364097595214844
2016-12-21,27.037429809570312,68.80394744873047,57.364097595214844
2016-12-22,26.859580993652344,68.91497039794922,57.37312316894531
2016-12-23,26.91270637512207,69.04190063476562,57.093257904052734
2016-12-27,27.083627700805664,69.10533905029297,57.12937927246094
2016-12-28,26.9681453704834,68.60568237304688,56.8675537109375
2016-12-29,26.96120834350586,68.1218490600586,56.78630447387695
2016-12-30,26.75102424621582,68.43909454345703,56.100181579589844
2017-01-03,26.827247619628906,69.1846694946289,56.49742126464844
2017-01-04,26.797212600708008,69.31224822998047,56.24462890625
2017-01-05,26.933490753173828,68.67423248291016,56.24462890625
2017-01-06,27.233749389648438,68.68218994140625,56.73212432861328
2017-01-09,27.483200073242188,68.73005676269531,56.55158615112305
2017-01-10,27.510923385620117,68.929443359375,56.533531188964844
2017-01-11,27.658737182617188,69.44783020019531,57.048118591308594
2017-01-12,27.543256759643555,68.77790832519531,56.52449417114258
2017-01-13,27.4947566986084,69.14476776123047,56.605751037597656
